genotype,devstage,arclength,x,y,x_sd,y_sd,curvature,curvature_sd,crosssection
ecadGFPnbG4,0hAPF,143.2055047294242,-130.29468428596044,-49.32288023729093,2.9624799449792363,6.19344480565373,0.004766216729923674,0.0005090250216829664,Along_DV
ecadGFPnbG4,0hAPF,152.49697775659888,-137.01641464951228,-55.660187832885896,3.4069445254650907,6.60325073525609,0.004607721318153582,0.00043429824961954125,Along_DV
ecadGFPnbG4,0hAPF,161.78845078377356,-143.4609805663361,-62.279225509007,3.871065667163659,7.003979654366227,0.004437009073369758,0.00040825351233549236,Along_DV
ecadGFPnbG4,0hAPF,171.07992381094823,-149.62881400348266,-69.15951347843315,4.34604105685768,7.389778734025908,0.00425950759817372,0.00044341811469564475,Along_DV
ecadGFPnbG4,0hAPF,180.3713968381229,-155.52202637832767,-76.28063981395584,4.82251093255196,7.754213904648267,0.004080523782017762,0.0005232483663304025,Along_DV
ecadGFPnbG4,0hAPF,189.66286986529758,-161.14398408524363,-83.62254137375851,5.2910256938129505,8.090680290326631,0.0039051387766253086,0.0006220309335106467,Along_DV
ecadGFPnbG4,0hAPF,198.95434289247225,-166.49888402227174,-91.16578472679613,5.742496585329508,8.392854125815898,0.0037382035853828046,0.0007210465316597479,Along_DV
ecadGFPnbG4,0hAPF,208.24581591964693,-171.5913291177937,-98.89184707817458,6.168619034773283,8.655159485333858,0.0035844069998748874,0.0008085164684735521,Along_DV
ecadGFPnbG4,0hAPF,217.5372889468216,-176.42590385720382,-106.7833971945301,6.562258891363284,8.87322924253238,0.003448382655113,0.0008766282142846687,Along_DV
ecadGFPnbG4,0hAPF,226.82876197399617,-181.00674980991138,-114.82457632836505,6.917790232409547,9.044344719380206,0.00333481284889766,0.0009198685987583991,Along_DV
ecadGFPnbG4,0hAPF,236.12023500117084,-185.33714341550433,-123.00127201262818,7.231368259460732,9.167832937265853,0.0032476937823891,0.0009352100611345896,Along_DV
ecadGFPnbG4,0hAPF,245.41170802834552,-189.41910648781652,-131.3012885984312,7.501083870447297,9.245289519787814,0.003189509445014579,0.0009226204383300533,Along_DV
ecadGFPnbG4,0hAPF,254.7031810555202,-193.25307992701812,-139.71433089768954,7.7269515746732385,9.280525876887953,0.0031612450541502095,0.0008865899608485507,Along_DV
ecadGFPnbG4,0hAPF,263.99465408269486,-196.8377514571215,-148.231823559158,7.910695792236305,9.27931564385106,0.0031595821462771863,0.0008404339575862537,Along_DV
ecadGFPnbG4,0hAPF,273.28612710986954,-200.17019843782015,-156.84657558561227,8.0553801359886,9.248932102447355,0.0031806173792188717,0.0008019667122609636,Along_DV
ecadGFPnbG4,0hAPF,282.5776001370442,-203.24614181355403,-165.55244596887024,8.165102135531576,9.197616298045086,0.0032204230249567667,0.0007893950268791621,Along_DV
ecadGFPnbG4,0hAPF,291.8690731642189,-206.06018757737633,-174.34400279900768,8.244829699648289,9.134047323263298,0.0032751336072420617,0.0008147662227141381,Along_DV
ecadGFPnbG4,0hAPF,301.16054619139356,-208.60604046915506,-183.21616429311,8.30039867526994,9.066827202317876,0.0033406435540137207,0.0008767575394582304,Along_DV
ecadGFPnbG4,0hAPF,310.45201921856824,-210.87671013455173,-192.16383551870885,8.338679756623003,9.003974526671177,0.003412573752760272,0.0009611968590632549,Along_DV
ecadGFPnbG4,0hAPF,319.7434922457429,-212.86471713576856,-201.1815450342838,8.367856870575245,8.952419619570316,0.003486463912671915,0.0010481632682944044,Along_DV
ecadGFPnbG4,0hAPF,329.0349652729176,-214.56229896229632,-210.26308152976537,8.397688243424353,8.917489318260062,0.003558208600131684,0.0011185670919448374,Along_DV
ecadGFPnbG4,0hAPF,338.32643830009226,-215.9616160415601,-219.40113046706517,8.439556432213664,8.902369418993299,0.0036247263885801255,0.0011581295425358781,Along_DV
ecadGFPnbG4,0hAPF,347.61791132726694,-217.05494357238604,-228.58691467697346,8.506088709903088,8.907549992751738,0.0036873627982186054,0.0011606408616636034,Along_DV
ecadGFPnbG4,0hAPF,356.9093843544416,-217.83459132089604,-237.80991087245297,8.610439565663135,8.930382005802015,0.0037575935313399166,0.001135214997101121,Along_DV
ecadGFPnbG4,0hAPF,366.2008573816163,-218.29225613891384,-247.0577244674092,8.765476758335328,8.964938717230844,0.003851588830481456,0.0011265622923811373,Along_DV
ecadGFPnbG4,0hAPF,375.49233040879096,-218.4181561476117,-256.3159907717048,8.982589015258606,9.002124724111617,0.003997074411171657,0.0012442741707568293,Along_DV
ecadGFPnbG4,0hAPF,384.78380343596564,-218.1993948000581,-265.5677952209819,9.271185397465565,9.029852633376398,0.00425559562815407,0.001623633754343353,Along_DV
ecadGFPnbG4,0hAPF,394.0752764631403,-217.61629439006836,-274.7916604638878,9.641001542834667,9.03319038437451,0.0047093438154537995,0.0023259576275384336,Along_DV
ecadGFPnbG4,0hAPF,403.366749490315,-216.63750939451688,-283.95814674391045,10.1071758645278,8.994856585763127,0.005442129748701677,0.0033521781084049963,Along_DV
ecadGFPnbG4,0hAPF,412.65822251748966,-215.21489265863852,-293.02589350638294,10.697945643271996,8.896417803910264,0.006506422170099569,0.004591286042005673,Along_DV
ecadGFPnbG4,0hAPF,421.94969554466434,-213.2782550406481,-301.93718540229804,11.464368523726337,8.72080536481511,0.007864235314810179,0.005637581528370333,Along_DV
ecadGFPnbG4,0hAPF,431.2411685718389,-210.7298845436822,-310.61313809360865,12.490103399250962,8.456117639623095,0.00939478414162389,0.005854078131536973,Along_DV
ecadGFPnbG4,0hAPF,440.5326415990136,-207.4388857982137,-318.9487328601051,13.897949657920837,8.101224819262804,0.011134424172581838,0.005376989710404791,Along_DV
ecadGFPnbG4,0hAPF,449.82411462618836,-203.23549908815755,-326.80783522304586,15.849621552585482,7.675241924540234,0.0134134730162441,0.006037460845399955,Along_DV
ecadGFPnbG4,2hAPF,-516.7673722472899,194.6058433283035,-395.5138571794974,18.991372997134576,9.06102153606158,0.01335618203435746,0.012325929698803898,Along_DV
ecadGFPnbG4,2hAPF,-506.29801220547733,201.44999475035758,-388.88207909035964,15.37804018942643,6.524317302573016,0.014848224160156354,0.010360638297197654,Along_DV
ecadGFPnbG4,2hAPF,-495.82865216366474,206.89849884515075,-381.23341390222987,12.28463708428174,5.018308864852817,0.014929355319922382,0.009037686538345946,Along_DV
ecadGFPnbG4,2hAPF,-485.35929212185215,211.07296118706103,-372.80422288240436,9.695161558052266,4.361514967592792,0.014079329591830936,0.008801562261514835,Along_DV
ecadGFPnbG4,2hAPF,-474.88993208003956,214.1026758146195,-363.7885913617957,7.636171505062231,4.269939490831736,0.012374456993532644,0.007961042247374065,Along_DV
ecadGFPnbG4,2hAPF,-464.42057203822696,216.12171637572527,-354.3427587873072,6.147239139507022,4.435499322117654,0.010245549276286087,0.006502416844380136,Along_DV
ecadGFPnbG4,2hAPF,-453.9512119964144,217.26602727286172,-344.58954877420854,5.23554099637643,4.656826045565844,0.008166776886876288,0.005062781119900117,Along_DV
ecadGFPnbG4,2hAPF,-443.4818519546018,217.6705148083112,-334.6227991585103,4.818208086921734,4.843010150008273,0.006348265710496612,0.003912867629918308,Along_DV
ecadGFPnbG4,2hAPF,-433.0124919127892,217.46613832937078,-324.51179204933925,4.723178422625887,4.96701524344892,0.004813739113339032,0.0030161470479295443,Along_DV
ecadGFPnbG4,2hAPF,-422.5431318709766,216.77700137356783,-314.30568388131337,4.773108362199812,5.032059339639052,0.0035324355363752225,0.0022767149704198387,Along_DV
ecadGFPnbG4,2hAPF,-412.073771829164,215.71744281387527,-304.03793546691713,4.850256720148478,5.053080443109834,0.0024767385942655235,0.0016476119970014254,Along_DV
ecadGFPnbG4,2hAPF,-401.6044117873514,214.3891262788195,-293.73073590243143,4.896619946105524,5.046257151607297,0.0016340941563337597,0.0011446643660439184,Along_DV
ecadGFPnbG4,2hAPF,-391.1350517455388,212.87799646453723,-283.3990897160801,4.889023343640938,5.023453602571128,0.0010068431526366539,0.0008241171350027345,Along_DV
ecadGFPnbG4,2hAPF,-380.6656917037262,211.25109701611603,-273.05366642891204,4.819371454158496,4.990843586925916,0.0005884699099115811,0.0006992721493637023,Along_DV
ecadGFPnbG4,2hAPF,-370.19633166191363,209.55520632034785,-262.7031546300758,4.685897594799856,4.9509687986252295,0.0003548717023872009,0.0006813140094798295,Along_DV
ecadGFPnbG4,2hAPF,-359.72697162010104,207.8179651399414,-252.3555836232343,4.490481492862368,4.905107811903606,0.00027729606118664484,0.0006800525877179503,Along_DV
ecadGFPnbG4,2hAPF,-349.25761157828845,206.05010805418524,-242.01863252726042,4.238035054912501,4.854639529489592,0.000331283158601304,0.0006561978561218245,Along_DV
ecadGFPnbG4,2hAPF,-338.78825153647585,204.24779430341795,-231.6998377169666,3.9367289786145707,4.801874639647179,0.0004950244397688418,0.0006027631939826438,Along_DV
ecadGFPnbG4,2hAPF,-328.31889149466326,202.39493873868088,-221.4068001562354,3.5982715710353737,4.750257124458389,0.0007481660256427721,0.0005271074198387866,Along_DV
ecadGFPnbG4,2hAPF,-317.84953145285067,200.46554277137108,-211.14739273114964,3.237925608941418,4.703968775658672,0.0010710775307179814,0.0004452425338315718,Along_DV
ecadGFPnbG4,2hAPF,-307.3801714110381,198.4260253228942,-200.92996758312384,2.8741718384486497,4.667128384043757,0.0014443295473682378,0.0003834210711393422,Along_DV
ecadGFPnbG4,2hAPF,-296.9108113692255,196.23755377431755,-190.76356344203396,2.5279174675420037,4.642867988639452,0.0018482302031679182,0.00037517231075081674,Along_DV
ecadGFPnbG4,2hAPF,-286.4414513274129,193.8583749160225,-180.6581129593484,2.2209320123470833,4.632592186731343,0.002262417402642005,0.0004324104577365788,Along_DV
ecadGFPnbG4,2hAPF,-275.9720912856003,191.24614589735793,-170.62465004125858,1.9728848954286144,4.635663026897701,0.0026656373972049245,0.00052879641357179,Along_DV
ecadGFPnbG4,2hAPF,-265.50273124378776,188.36026473912517,-160.67551717507706,1.796613534854289,4.6496011475099435,0.0030361475032686597,0.0006276547144938336,Along_DV
ecadGFPnbG4,2hAPF,-255.03337120197517,185.16414366231902,-150.82456283678212,1.6933153242684993,4.670693178169127,0.0033559664854001135,0.0006974195131893794,Along_DV
ecadGFPnbG4,2hAPF,-244.56401116016258,181.6269802166193,-141.08718676020666,1.652056135039126,4.694685288674171,0.0036182607876887466,0.0007166884329204775,Along_DV
ecadGFPnbG4,2hAPF,-234.09465111835,177.72435788443696,-131.48017577147323,1.655537662230566,4.717308336799001,0.0038265718352734823,0.0006842353927186119,Along_DV
ecadGFPnbG4,2hAPF,-223.6252910765374,173.43794913986252,-122.02161458680185,1.6875622130624979,4.7346027372654165,0.003987121051956428,0.0006087725804928082,Along_DV
ecadGFPnbG4,2hAPF,-213.1559310347248,168.7550645125043,-112.73083356950289,1.7367120074012121,4.742964901466255,0.004107788449597994,0.0005083327781862413,Along_DV
ecadGFPnbG4,2hAPF,-202.6865709929122,163.66819992256336,-103.62835696321073,1.79580306491917,4.739004928237795,0.0041973536878707,0.0004130562932879151,Along_DV
ecadGFPnbG4,2hAPF,-192.21721095109962,158.1745840159089,-94.735851125118,1.8594466336283284,4.719350831250664,0.004264616460460785,0.0003657005315815628,Along_DV
ecadGFPnbG4,2hAPF,-181.74785090928702,152.27572549915345,-86.07607275920911,1.921770492466655,4.680508455771466,0.004317726141565485,0.00039290677499685407,Along_DV
ecadGFPnbG4,2hAPF,-171.27849086747443,145.97696047472795,-77.67281714949429,1.9752650875973945,4.618847135312505,0.004363890421644676,0.0004690905619346652,Along_DV
ecadGFPnbG4,2hAPF,-160.80913082566184,139.28699977595707,-69.55086639324348,2.010858156416266,4.530740735526593,0.004409445556466103,0.000552899599676413,Along_DV
ecadGFPnbG4,2hAPF,-150.33977078384925,132.21747630213443,-61.73593763422021,2.018858978980485,4.412858990651449,0.0044601481989708066,0.0006183071233545972,Along_DV
ecadGFPnbG4,2hAPF,-139.87041074203665,124.78249235359765,-54.254631295915445,1.9903157872493866,4.262578738832844,0.004521513184511069,0.000651579476099704,Along_DV
ecadGFPnbG4,2hAPF,-129.40105070022406,116.99816673373444,-47.13437920958681,1.9184528036480009,4.078469451250168,0.004599060580177806,0.0006453584776359575,Along_DV
ecadGFPnbG4,2hAPF,-118.93169065841147,108.88217249768377,-40.40338480885406,1.7999588217229674,3.860799316641198,0.004697540321564031,0.0005982974030931177,Along_DV
ecadGFPnbG4,2hAPF,-108.46233061659888,100.4533360091564,-34.09046935055895,1.6356555413215945,3.6119038232286984,0.004817254632184045,0.000518918074441883,Along_DV
ecadGFPnbG4,2hAPF,-97.99297057478628,91.73151844220232,-28.224688144964308,1.430360333146929,3.3361465986446364,0.004956386271004442,0.0004200440323061676,Along_DV
ecadGFPnbG4,2hAPF,-87.52361053297369,82.73762834511297,-22.834848061297276,1.1925116757002647,3.0396469916077167,0.005111748121544952,0.00032152441813197333,Along_DV
ecadGFPnbG4,2hAPF,-77.0542504911611,73.49363984720053,-17.949020690146206,0.9340365041769236,2.7299601574461967,0.005278491259769881,0.000261986170180861,Along_DV
ecadGFPnbG4,2hAPF,-66.5848904493485,64.02261086557749,-13.594055505857673,0.6713969342428285,2.41580010522459,0.005449965169672018,0.00028734873840345534,Along_DV
ecadGFPnbG4,2hAPF,-56.115530407535914,54.348701311936246,-9.79509302893347,0.43203578580674057,2.1069429078226305,0.005617805108386848,0.00038028545951439773,Along_DV
ecadGFPnbG4,2hAPF,-45.64617036572332,44.49719129932858,-6.5750779884275605,0.28431106645005194,1.8145435990065009,0.005772338508279007,0.0004913131860726229,Along_DV
ecadGFPnbG4,2hAPF,-35.17681032391073,34.49449934894518,-3.9542724843430705,0.32668204628444275,1.5522159160202185,0.005903377676366512,0.000589565976485427,Along_DV
ecadGFPnbG4,2hAPF,-24.707450282098137,24.368200596895257,-1.949769150029273,0.46618811381668507,1.3380825628653705,0.006001366417111067,0.0006572049745664478,Along_DV
ecadGFPnbG4,2hAPF,-14.2380902402856,14.147045000985997,-0.5750043145785526,0.5969796697701832,1.1964832649128787,0.00605867729937558,0.0006839374443929675,Along_DV
ecadGFPnbG4,2hAPF,-3.7687301984730084,3.860975547501964,0.16072883477661834,0.6865309933460323,1.1538431701945968,0.006070693051688387,0.0006665970646186027,Along_DV
ecadGFPnbG4,2hAPF,6.700629843339584,-6.458853916701225,0.25276621302350144,0.724850627326664,1.2240594561435914,0.006036683953065542,0.0006098094617278197,Along_DV
ecadGFPnbG4,2hAPF,17.169989885152177,-16.780099998211217,-0.29853285404775276,0.7111822001766608,1.398133106336057,0.00596375638666948,0.0005283251170659591,Along_DV
ecadGFPnbG4,2hAPF,27.63934992696477,-27.069455759702656,-1.4878705534977164,0.6515255780328106,1.6543266049595513,0.005862839542973652,0.00043941857583027513,Along_DV
ecadGFPnbG4,2hAPF,38.10870996877736,-37.29303505714198,-3.3054662135359196,0.5591291138885397,1.9723460901473102,0.00574380901424365,0.0003554735343815427,Along_DV
ecadGFPnbG4,2hAPF,48.578070010589954,-47.41677298156699,-5.737549637047088,0.45906846629307985,2.3372930053853866,0.005615010399248407,0.0002819643541485273,Along_DV
ecadGFPnbG4,2hAPF,59.04743005240255,-57.40682632195609,-8.766854484493516,0.39825249912096755,2.7379929240398493,0.00548326646365457,0.0002178002231291096,Along_DV
ecadGFPnbG4,2hAPF,69.51679009421514,-67.22997402809717,-12.373111656817407,0.4325562126553491,3.1649570218727474,0.005354044973673433,0.00015895339019119577,Along_DV
ecadGFPnbG4,2hAPF,79.98615013602773,-76.85401767345684,-16.53354267834326,0.5606207493478895,3.609253355131258,0.005231597731303486,0.00010616485789170378,Along_DV
ecadGFPnbG4,2hAPF,90.45551017784032,-86.24818191804943,-21.223353079680216,0.7392160905416847,4.062116591416086,0.0051189772613866175,8.345538101194887e-05,Along_DV
ecadGFPnbG4,2hAPF,100.92487021965292,-95.38351497130614,-26.416225780624437,0.9401183136651995,4.514975577604002,0.005017917126394014,0.00012331792245039275,Along_DV
ecadGFPnbG4,2hAPF,111.39423026146551,-104.233289054944,-32.084814473061456,1.1531928485092082,4.959682902189735,0.0049286095744238865,0.00019368649276696746,Along_DV
ecadGFPnbG4,2hAPF,121.8635903032781,-112.77340086583509,-38.20123700386855,1.3787716865448705,5.3888251972814665,0.004849440156400916,0.00026738219062218626,Along_DV
ecadGFPnbG4,2hAPF,132.3329503450907,-120.9827720363591,-44.73756875577663,1.62309000255369,5.796049225620485,0.004776761452771737,0.00033044553539258607,Along_DV
ecadGFPnbG4,2hAPF,142.8023103869033,-128.8437414727497,-51.66632735213388,1.8946507547833975,6.176359468676881,0.004704823873072675,0.0003715929778067752,Along_DV
ecadGFPnbG4,2hAPF,153.27167042871588,-136.34234866167066,-58.960829743067606,2.2006239202499387,6.526247958479956,0.004627046143460353,0.00038441437795270637,Along_DV
ecadGFPnbG4,2hAPF,163.74103047052847,-143.46835315720824,-66.59529199661665,2.5439837791087783,6.843562730580378,0.004538263087706447,0.0003674247056718461,Along_DV
ecadGFPnbG4,2hAPF,174.21039051234106,-150.2150778232468,-74.54482124586796,2.9221996732998363,7.127295737709065,0.004434913086298719,0.0003242494494334207,Along_DV
ecadGFPnbG4,2hAPF,184.67975055415366,-156.57922851119264,-82.78539887994873,3.3275177468803783,7.377381539755816,0.004315169867495135,0.0002675050414826994,Along_DV
ecadGFPnbG4,2hAPF,195.14911059596625,-162.56071363255566,-91.29386370253322,3.748193836471655,7.5945251127963305,0.004178802685404387,0.00022797005628023273,Along_DV
ecadGFPnbG4,2hAPF,205.61847063777884,-168.162463731531,-100.0478950903492,4.170025633399243,7.780065936639508,0.004026769231451897,0.0002504239688880117,Along_DV
ecadGFPnbG4,2hAPF,216.08783067959143,-173.39025105758085,-109.02599615168496,4.577814448472772,7.935878137527851,0.003860653226862672,0.0003359879502672405,Along_DV
ecadGFPnbG4,2hAPF,226.55719072140403,-178.25250913801614,-118.20747688489598,4.956633479093828,8.064298858799654,0.0036820942014977333,0.0004475320793462226,Along_DV
ecadGFPnbG4,2hAPF,237.02655076321662,-182.76015235057807,-127.57243733691139,5.292899879868933,8.168069428164593,0.0034923453166175373,0.0005571838262424632,Along_DV
ecadGFPnbG4,2hAPF,247.4959108050292,-186.92639549602006,-137.10175076174096,5.575278132022371,8.250266994624365,0.0032920493930312456,0.0006475996108033651,Along_DV
ecadGFPnbG4,2hAPF,257.9652708468418,-190.76657337068931,-146.77704677898177,5.795432253507151,8.314199432317306,0.003081265970231113,0.0007066729648498191,Along_DV
ecadGFPnbG4,2hAPF,268.4346308886544,-194.2979602338211,-156.5806949780768,5.948622728384602,8.363236132337882,0.0028598775666418127,0.0007264242767286811,Along_DV
ecadGFPnbG4,2hAPF,278.903990930467,-197.53955876456249,-166.4958028847967,6.034092851884859,8.4005770139402,0.002630533322276644,0.0007063101194104249,Along_DV
ecadGFPnbG4,2hAPF,289.3733509722796,-200.51163380261534,-176.5062600519324,6.055056958351689,8.42901146220525,0.0024005450525664994,0.0006550516269444012,Along_DV
ecadGFPnbG4,2hAPF,299.8427110140922,-203.23491110136393,-186.59683437955033,6.018190240152038,8.450701858237187,0.0021780266013474306,0.000586361833740567,Along_DV
ecadGFPnbG4,2hAPF,310.31207105590477,-205.72975294361626,-196.75330918941486,5.932991668446238,8.467043367012886,0.0019714923631353742,0.0005170007346303364,Along_DV
ecadGFPnbG4,2hAPF,320.78143109771736,-208.01535051341892,-206.96262829224307,5.81129879078193,8.478626603936931,0.0017894775989642502,0.0004661855114450384,Along_DV
ecadGFPnbG4,2hAPF,331.25079113952995,-210.1089164751169,-217.2130411367957,5.667034454804799,8.485319352368323,0.0016401569340338332,0.00045135000738632207,Along_DV
ecadGFPnbG4,2hAPF,341.72015118134254,-212.02487755241418,-227.49424795896795,5.516184960458641,8.486456737266264,0.001531080081534289,0.0004787037591555109,Along_DV
ecadGFPnbG4,2hAPF,352.18951122315514,-213.77406710743358,-237.7975449308805,5.3768856416828745,8.481100330182574,0.0014690370619339925,0.0005399420011877279,Along_DV
ecadGFPnbG4,2hAPF,362.65887126496773,-215.36291771977739,-248.11596930997058,5.269302276825728,8.46830508489966,0.001460056923540836,0.0006215680706529242,Along_DV
ecadGFPnbG4,2hAPF,373.1282313067803,-216.7926537655876,-258.4444445880828,5.21480778259445,8.447323678183338,0.001509551158428828,0.0007135143483982972,Along_DV
ecadGFPnbG4,2hAPF,383.5975913485929,-218.0584839966059,-268.7799256405598,5.233967471690561,8.417684744298018,0.0016226280296960706,0.0008120364156615306,Along_DV
ecadGFPnbG4,2hAPF,394.0669513904055,-219.14879414910942,-279.1215437329685,5.343355338755674,8.379109062736227,0.0018045642049792302,0.0009223851856258682,Along_DV
ecadGFPnbG4,2hAPF,404.5363114322181,-220.04435807884178,-289.47065403134394,5.552203294268688,8.331183892378123,0.002059514214690069,0.001063225297918693,Along_DV
ecadGFPnbG4,2hAPF,415.0056714740307,-220.71767729743465,-299.8298542598419,5.860488435375806,8.272121211606326,0.0023981377475747233,0.0012665813017359521,Along_DV
ecadGFPnbG4,2hAPF,425.4750315158433,-221.13193217846788,-310.1998993418334,6.259647390016782,8.197410550720166,0.0028489162202274252,0.001581850659026594,Along_DV
ecadGFPnbG4,2hAPF,435.9443915576559,-221.23912697762074,-320.5748444339201,6.736042166071363,8.100225451702057,0.0034541027453973564,0.0020988328206700316,Along_DV
ecadGFPnbG4,2hAPF,446.41375159946847,-220.97819900670873,-330.93650484747496,7.276226896341057,7.973340070909337,0.004276973209307819,0.0029398638882274387,Along_DV
ecadGFPnbG4,2hAPF,456.88311164128106,-220.2731713260498,-341.2488195989067,7.873209545899896,7.813663786546965,0.005401931834464217,0.004225314551320856,Along_DV
ecadGFPnbG4,2hAPF,467.35247168309365,-219.03130623285492,-351.4522134086373,8.53455763775033,7.632221819930761,0.0069012383358068195,0.005989013898793548,Along_DV
ecadGFPnbG4,2hAPF,477.82183172490625,-217.1412587496187,-361.45795870007896,9.294649332460041,7.474787111197111,0.0087156811839588,0.007947774846754484,Along_DV
ecadGFPnbG4,2hAPF,488.2911917667187,-214.47123011250898,-371.14253759861134,10.23333796469078,7.459294504655118,0.010487117481939683,0.009277498221125276,Along_DV
ecadGFPnbG4,2hAPF,498.7605518085313,-210.86712125975782,-380.3420039305594,11.499887405590103,7.822449013731098,0.011742514734731074,0.009535282802277407,Along_DV
ecadGFPnbG4,2hAPF,509.2299118503439,-206.1506863200515,-388.8463452221693,13.332694583635652,8.920525287940665,0.012344556604162425,0.010280512385306367,Along_DV
ecadGFPnbG4,2hAPF,519.6992718921566,-200.11768610092062,-396.393844698587,16.058196817674492,11.12335510786261,0.011779634169927158,0.010975623424736656,Along_DV
ecadGFPnbG4,4hAPF,-506.9139197856324,179.39833061871332,-405.6347252093322,25.65663784002939,15.442199755346156,0.005276365292772714,0.008406894085126649,Along_DV
ecadGFPnbG4,4hAPF,-496.6083566975486,182.8817920534063,-396.2676416589171,23.622667176006715,16.36081213791493,0.005285979707731983,0.008447572028989292,Along_DV
ecadGFPnbG4,4hAPF,-486.3027936094648,185.8225219020665,-386.61284899096347,22.091468317484562,16.947557204298626,0.00496022600487483,0.007616952768710102,Along_DV
ecadGFPnbG4,4hAPF,-475.99723052138097,188.2774802305127,-376.7669281375044,20.935882172885144,17.27716590709711,0.004458609427677315,0.006158337609809505,Along_DV
ecadGFPnbG4,4hAPF,-465.6916674332972,190.2907492033637,-366.80052729680887,20.076055253260837,17.42843990975701,0.003994236257247132,0.004662442684143938,Along_DV
ecadGFPnbG4,4hAPF,-455.38610434521337,191.8978045258933,-356.7631666918901,19.463886062820386,17.46928807259623,0.0036301897536044963,0.00341548345168398,Along_DV
ecadGFPnbG4,4hAPF,-445.0805412571296,193.12946095531103,-346.68792728938234,19.067966154989698,17.452112027349237,0.0033356256217991734,0.0024545551206958073,Along_DV
ecadGFPnbG4,4hAPF,-434.77497816904577,194.01475409457043,-336.59553394578523,18.86212653621722,17.413468185394862,0.003078557915925858,0.001721737475357207,Along_DV
ecadGFPnbG4,4hAPF,-424.469415080962,194.58151142187808,-326.49716556632393,18.818375001528906,17.3761083763184,0.0028415458228764055,0.0011613553227193623,Along_DV
ecadGFPnbG4,4hAPF,-414.16385199287816,194.85579176481724,-316.3966709306386,18.904456049365834,17.35178266668723,0.0026181333825293605,0.0007655328186342336,Along_DV
ecadGFPnbG4,4hAPF,-403.8582889047944,194.8612414527732,-306.2927427107598,19.085014945447956,17.343873459284772,0.002410561882744269,0.0005936995497770765,Along_DV
ecadGFPnbG4,4hAPF,-393.55272581671056,194.61859349434332,-296.18113512770105,19.324310925554517,17.349882107578495,0.0022206822853251366,0.0006591117507545306,Along_DV
ecadGFPnbG4,4hAPF,-383.2471627286268,194.14577046119305,-286.0570281448509,19.588350718063637,17.364035096106164,0.0020512755167825065,0.000824003715148942,Along_DV
ecadGFPnbG4,4hAPF,-372.94159964054296,193.45825402265368,-275.91704388440394,19.8461964930361,17.379659340626084,0.001907013705392369,0.0009883360279246557,Along_DV
ecadGFPnbG4,4hAPF,-362.63603655245913,192.56925519389634,-265.7604286089365,20.07081862370931,17.390835941057986,0.001791323019088871,0.0011203589240311425,Along_DV
ecadGFPnbG4,4hAPF,-352.33047346437536,191.48965897948798,-255.5892974790625,20.239577131445007,17.3929875321115,0.0017062090344195926,0.001213943242401631,Along_DV
ecadGFPnbG4,4hAPF,-342.0249103762916,190.2278414675913,-245.4083314683724,20.334390108352736,17.382778610806742,0.0016528324586261819,0.0012711881848333642,Along_DV
ecadGFPnbG4,4hAPF,-331.71934728820776,188.78947585129995,-235.22442668336708,20.34160195473736,17.357929089324955,0.00163203892558978,0.001296663825471953,Along_DV
ecadGFPnbG4,4hAPF,-321.4137842001239,187.1773384620629,-225.04634365324455,20.251652437672966,17.316993802113306,0.0016446786182345674,0.001295276461721062,Along_DV
ecadGFPnbG4,4hAPF,-311.10822111204016,185.39112651025903,-214.8843566009874,20.058640440851786,17.259113321511716,0.0016908091045084452,0.0012716537143230024,Along_DV
ecadGFPnbG4,4hAPF,-300.8026580239564,183.42738502840513,-204.74990256870328,19.759895529404808,17.183747671598013,0.0017693990426557002,0.0012301807106540655,Along_DV
ecadGFPnbG4,4hAPF,-290.49709493587255,181.27957948351096,-194.65523518321427,19.35559157336399,17.090402164732147,0.0018788556559375745,0.0011740935531046244,Along_DV
ecadGFPnbG4,4hAPF,-280.1915318477887,178.9382834363882,-184.61311565275267,18.84841324846707,16.97832976282629,0.002016573396109782,0.0011049044332615845,Along_DV
ecadGFPnbG4,4hAPF,-269.88596875970495,176.39149529600778,-174.63655009362643,18.243324096513494,16.846207503361956,0.002179861953649681,0.001023646444566086,Along_DV
ecadGFPnbG4,4hAPF,-259.5804056716211,173.6249908492093,-164.738539836172,17.547367102273054,16.691822516007583,0.002365577218188511,0.0009315253708720567,Along_DV
ecadGFPnbG4,4hAPF,-249.27484258353735,170.6227144345824,-154.93186778958787,16.76943695178001,16.511805862416605,0.002569084479804841,0.000831238190611888,Along_DV
ecadGFPnbG4,4hAPF,-238.96927949545352,167.36728680974178,-145.22902768706345,15.919950477845385,16.301510798511185,0.0027849985618368304,0.0007266309252580586,Along_DV
ecadGFPnbG4,4hAPF,-228.66371640736975,163.84056916243415,-135.64241350893244,15.010486041194305,16.055177113033338,0.0030083335478816335,0.0006218435944700285,Along_DV
ecadGFPnbG4,4hAPF,-218.35815331928592,160.0241869913132,-126.18470393343918,14.053479581406547,15.76632321561509,0.0032339507101583503,0.000522200161872588,Along_DV
ecadGFPnbG4,4hAPF,-208.05259023120215,155.90004456912047,-116.86927794997563,13.061928883089932,15.42816334356045,0.00345684078472844,0.00043400587353432815,Along_DV
ecadGFPnbG4,4hAPF,-197.74702714311832,151.45083933451392,-107.71063070598905,12.049093833762413,15.034015585929238,0.0036725578947830262,0.0003637808996689918,Along_DV
