genotype,devstage,arclength,x,y,x_sd,y_sd,x_sem,y_sem,curvature,curvature_sd,curvature_sem,crosssection
ecadGFPnbG4,2hAPF,-177.45507827690548,32.119327102869555,-133.10258675347768,3.172322574465774,5.243607380603697,1.4187057846125217,2.3450125100698958,0.0424307323824805,0.010075947205730436,0.004506100577942463,Across_DV
ecadGFPnbG4,2hAPF,-172.32892464817573,36.254731295047506,-131.09721812331935,3.235538339001243,4.936817559184738,1.4469767339627075,2.207811930970333,0.03751225887188236,0.010059922015861117,0.004498933895162435,Across_DV
ecadGFPnbG4,2hAPF,-167.20277101944598,40.11406261522613,-128.30565353154446,3.4006944415883678,4.602170892534343,1.5208367884194556,2.058153391955534,0.030770804222843545,0.0073340097062257956,0.003279868850152828,Across_DV
ecadGFPnbG4,2hAPF,-162.07661739071622,43.6391131979127,-124.84872967460805,3.6371858669636716,4.249764371937631,1.6265989690664553,1.9005524048018483,0.025311418212579224,0.004706868706842732,0.0021049756779333755,Across_DV
ecadGFPnbG4,2hAPF,-156.95046376198647,46.77158550618974,-120.87469243461082,3.908166687343551,3.8975922336758213,1.7477852760600694,1.7430562366148763,0.021892015676748578,0.0033686055352961327,0.001506486193260844,Across_DV
ecadGFPnbG4,2hAPF,-151.82431013325672,49.46501720735104,-116.53216830575975,4.178211263268277,3.5662156160376948,1.8685528818046273,1.594860107976315,0.020031689054000816,0.0033476317018455845,0.001497106409792007,Across_DV
ecadGFPnbG4,2hAPF,-146.69815650452696,51.69493877623404,-111.94704478094715,4.418127812363937,3.2724531012338547,1.9758468243456397,1.4634855175077799,0.01889896822358158,0.003781815831319325,0.0016912794554429778,Across_DV
ecadGFPnbG4,2hAPF,-141.5720028757972,53.46179064485261,-107.21356431745703,4.607573656772021,3.026590435315892,2.0605695815759044,1.353532390683403,0.017853965071642545,0.00414633319419708,0.0018542965759177012,Across_DV
ecadGFPnbG4,2hAPF,-136.44584924706746,54.78730533322855,-102.39684970130635,4.734398950534836,2.8325149867873916,2.1172875771999116,1.2667392115487053,0.016506868159753295,0.0042740484801175194,0.0019114125881344863,Across_DV
ecadGFPnbG4,2hAPF,-131.3196956183377,55.70952916323502,-97.53756766435947,4.793241604301262,2.689099896916129,2.143602811959554,1.2026020335584282,0.01469511429810889,0.004134220471074479,0.0018488796014587475,Across_DV
ecadGFPnbG4,2hAPF,-126.19354198960795,56.277811392902436,-92.65663707828985,4.784276767246443,2.5921480126087597,2.139593614947197,1.1592438327868337,0.012467811807297655,0.0037740898049568967,0.0016878242714145086,Across_DV
ecadGFPnbG4,2hAPF,-121.0673883608782,56.547793350724234,-87.75993714854167,4.712007059976289,2.5361001517921395,2.107273619313182,1.1341784674309519,0.010031442232254134,0.0032918132577467014,0.001472143642711332,Across_DV
ecadGFPnbG4,2hAPF,-115.94123473214844,56.576397569962616,-82.84301560829142,4.58405948502849,2.5149604787566906,2.0500537242852768,1.1247245182450751,0.0076681267736590855,0.0028025343938098755,0.0012533314827680095,Across_DV
ecadGFPnbG4,2hAPF,-110.81508110341869,56.41681692295447,-77.89579691240976,4.410005955637034,2.522431158853479,1.972214619596666,1.12806550795199,0.0056627616355743576,0.0023977809169348266,0.0010723202250836098,Across_DV
ecadGFPnbG4,2hAPF,-105.68892747468894,56.11350375541713,-72.90729043142305,4.200249405805971,2.551683025872338,1.8784086387670502,1.1411473405765804,0.004261229490689167,0.0021105644030235547,0.0009438730952103861,Across_DV
ecadGFPnbG4,2hAPF,-100.56277384595919,55.69716878839711,-67.8702929246867,3.965031375398984,2.5952415750327456,1.773215937662323,1.160627315961368,0.0036469710140538117,0.0019175100825920349,0.0008575365784434052,Across_DV
ecadGFPnbG4,2hAPF,-95.43662021722943,55.18050226854946,-62.78564444614214,3.713535053636257,2.645150280148424,1.6607433633517996,1.1829471674228977,0.003806657652262608,0.0018084594935424147,0.0008087676724231362,Across_DV
ecadGFPnbG4,2hAPF,-90.31046658849968,54.557746240651134,-57.66394166616859,3.4531189429172353,2.693283805999604,1.5442817381510308,1.204473134582894,0.004585445669323431,0.0017508262847881618,0.0007829933179159471,Across_DV
ecadGFPnbG4,2hAPF,-85.18431295976993,53.80787278625886,-52.52469947414879,3.1891951383001182,2.7318242292527173,1.4262514245501814,1.221708935838009,0.005851801796771094,0.001727539017930258,0.0007725789355750569,Across_DV
ecadGFPnbG4,2hAPF,-80.05815933104017,52.898366108122296,-47.39505625490513,2.9254075445428733,2.753667807959347,1.3082820262977217,1.2314776812099872,0.007507201814111929,0.0017389652044639428,0.0007776888815376393,Across_DV
ecadGFPnbG4,2hAPF,-74.93200570231042,51.78901293416345,-42.308472753132136,2.6638972322864087,2.7527088884870876,1.1913310592931914,1.2310488393850032,0.009471201934444961,0.0017939511350671465,0.0008022793372646092,Across_DV
ecadGFPnbG4,2hAPF,-69.80585207358067,50.43569292145604,-37.30343093782907,2.4056530577628634,2.7240658206450945,1.075840753487598,1.2182392700292362,0.01165850674660773,0.0019003059751036982,0.0008498426676761784,Across_DV
ecadGFPnbG4,2hAPF,-64.67969844485091,48.7941690602049,-32.42213286673234,2.150937335077044,2.664304013044154,0.9619284193149027,1.191512977178443,0.01395298464290152,0.002051020109654513,0.0009172440776813128,Across_DV
ecadGFPnbG4,2hAPF,-59.55354481612116,46.82387807772547,-27.70919955074814,1.8997625449451234,2.5716824502142694,0.849599638321059,1.150091355044465,0.01618780739040839,0.002209130333528903,0.000987953119385482,Across_DV
ecadGFPnbG4,2hAPF,-54.42739118739141,44.49172084242303,-23.21036981838489,1.6523860176639693,2.44641849105457,0.7389694921133607,1.094071609482096,0.01814737214521598,0.0023046239402319205,0.0010306591585863972,Across_DV
ecadGFPnbG4,2hAPF,-49.301237558661654,41.775851135399584,-18.97119922296822,1.4097883713985313,2.2909317317511926,0.6304765264671672,1.0245358168013958,0.019610545694294653,0.0022607391641086085,0.0010110332900685802,Across_DV
ecadGFPnbG4,2hAPF,-44.1750839299319,38.669128890115125,-15.035788110104454,1.1741040646624052,2.109924619011424,0.5250753002487893,0.9435869751019778,0.020503437076591174,0.0020725617746103282,0.0009268778031192583,Across_DV
ecadGFPnbG4,2hAPF,-39.04893030120215,35.18008113429936,-11.445790187192552,0.9488198531052885,1.9098335478222317,0.424325137988958,0.854103527728021,0.020925696376878865,0.0018598976643728713,0.0008317715217461657,Across_DV
ecadGFPnbG4,2hAPF,-33.922776672472395,31.331144941572177,-8.239782083790654,0.7385040196217583,1.6976460639417226,0.330269037906218,0.7592104001417292,0.021022103162119738,0.001828668964387593,0.00081780562254296,Across_DV
ecadGFPnbG4,2hAPF,-28.796623043742642,27.156457748457324,-5.452702735814269,0.5482183366017317,1.479533396709999,0.2451706934306666,0.6616674500049443,0.020939830069494885,0.002084718983762442,0.00093231467233542,Across_DV
ecadGFPnbG4,2hAPF,-23.67046941501289,22.69964374901733,-3.1152935025886364,0.3826690332673053,1.2595330715352264,0.1711347942539646,0.5632803135723743,0.020798210572604458,0.0025102493361449886,0.0011226176312187828,Across_DV
ecadGFPnbG4,2hAPF,-18.544315786283136,18.011600289488552,-1.2535382839011695,0.24505827956743986,1.0386455746317504,0.10959339431238865,0.464496421881185,0.02067368150161956,0.002935272909593238,0.001312693951672815,Across_DV
ecadGFPnbG4,2hAPF,-13.418162157553382,13.148284262916167,0.11189636294615408,0.1359387269390556,0.8149970617521817,0.06079364684210204,0.3644777663080944,0.020597988662103044,0.0032476079868129417,0.0014523744445569956,Across_DV
ecadGFPnbG4,2hAPF,-8.29200852882363,8.168498503789158,0.9662211060843842,0.05777228581692412,0.5865076706600939,0.02583655166043786,0.2622942041842058,0.020563162740447886,0.003385697865128307,0.0015141301155405617,Across_DV
ecadGFPnbG4,2hAPF,-3.1658549000938763,3.1316781826753313,1.3010837220251974,0.06770986914373944,0.3633111709768325,0.030280774030603374,0.16247769505784923,0.020528126190968943,0.0033181403065308808,0.0014839174568570077,Across_DV
ecadGFPnbG4,2hAPF,1.9602987286358768,-1.9043226481213544,1.1151288678845097,0.14935794479421977,0.2464707602634267,0.06679490350790725,0.11022507488301521,0.02042575677903806,0.003032404089839231,0.0013561323360257798,Across_DV
ecadGFPnbG4,2hAPF,7.08645235736563,-6.885352181050878,0.4144901622481614,0.25605351352927747,0.424830725302532,0.11451061242582529,0.1899900761414003,0.020203808137375906,0.002561455798548408,0.0011455178573830495,Across_DV
ecadGFPnbG4,2hAPF,12.212605986095383,-11.762221786286299,-0.7873483959554152,0.3852536522547646,0.7413857387430728,0.17229067100434375,0.331557781875682,0.019862382831995696,0.0020019602930402293,0.0008953038606986704,Across_DV
ecadGFPnbG4,2hAPF,17.338759614825136,-16.490899840648982,-2.470473369698667,0.5342820730611726,1.104245722055911,0.2389382069048582,0.49383369967607116,0.019420029966645724,0.0015136303778356959,0.0006769160835298614,Across_DV
ecadGFPnbG4,2hAPF,22.46491324355489,-21.03251099480176,-4.609605471545801,0.6998118857042107,1.4888712360304306,0.3129653895793857,0.6658434587016353,0.01890017463184764,0.0013353551878702119,0.0005971889948369592,Across_DV
ecadGFPnbG4,2hAPF,27.591066872284642,-25.353333781294957,-7.175164367768916,0.8803704529342136,1.8794311991654389,0.39371363562863615,0.8405071840735734,0.018322447346230543,0.001529289413298977,0.0006839190170814566,Across_DV
ecadGFPnbG4,2hAPF,32.717220501014395,-29.424798222612292,-10.134333482464113,1.078083183139109,2.261530938248667,0.4821334565796805,1.0113873822285795,0.017698729483156563,0.0018384587568143064,0.0008221837508133088,Across_DV
ecadGFPnbG4,2hAPF,37.84337412974415,-33.2234834392169,-13.452124801667619,1.2990340111784973,2.6218813356728763,0.5809456708158682,1.172540979100499,0.017033656640027806,0.0020425313641023843,0.000913447795261661,Across_DV
ecadGFPnbG4,2hAPF,42.9695277584739,-36.73111525759797,-17.092443677471795,1.5518901341050895,2.949119480813335,0.6940263666940489,1.3188863265735007,0.016327159412144812,0.0020310764873500845,0.0009083250186432561,Across_DV
ecadGFPnbG4,2hAPF,48.095681387203655,-39.934574733045295,-21.019150956519756,1.8449711765815937,3.2348219145651806,0.8250961934728422,1.4466563392147522,0.015570718770048283,0.0017568491400777716,0.0007856868206851895,Across_DV
ecadGFPnbG4,2hAPF,53.22183501593341,-42.82604807754116,-25.196990521459487,2.182583900389072,3.4743474033374544,0.9760811935733188,1.5537753942624855,0.014750362270756264,0.0012927832029293275,0.0005781502243839763,Across_DV
ecadGFPnbG4,2hAPF,58.34798864466316,-45.40304516867294,-29.591923983627993,2.562481001700937,3.666942272942724,1.1459763421710099,1.6399064383735038,0.013881147684710136,0.0009355430494193942,0.0004183875708758421,Across_DV
ecadGFPnbG4,2hAPF,63.474142273392914,-47.66799376969832,-34.17120801794583,2.9761938903027194,3.8149980353026334,1.3309943705872864,1.7061189881929661,0.01298608035170109,0.0011711291970642986,0.0005237448990141038,Across_DV
ecadGFPnbG4,2hAPF,68.60029590212267,-49.627769836512776,-38.90357662071709,3.411211007839745,3.923066188145788,1.5255399398250475,1.7544485353849921,0.01208044189406705,0.001759733560347612,0.0007869767726449977,Across_DV
ecadGFPnbG4,2hAPF,73.72644953085242,-51.29322827014985,-43.75943460513961,3.8533878776731036,3.996959981539051,1.7232874476301407,1.7874948444135244,0.01116830241962874,0.002290143928771868,0.0010241835005984667,Across_DV
ecadGFPnbG4,2hAPF,78.85260315958217,-52.67873366950414,-48.711051098358816,4.288601805864452,4.043032579032024,1.9179210332682544,1.8080991363923793,0.010246851119983632,0.002594195305979229,0.0011601594102160844,Across_DV
ecadGFPnbG4,2hAPF,83.97875678831193,-53.80169108405441,-53.73275303852156,4.7032108286581265,4.0676767964443545,2.103339825078537,1.8191203654696302,0.00931404022861526,0.002640632177821523,0.0011809266106364476,Across_DV
ecadGFPnbG4,2hAPF,89.10491041704168,-54.682071620184765,-58.801117878933006,5.08319098749217,4.077035024298708,2.2732721181293547,1.8233054921958836,0.008381112733982161,0.0025990736916839587,0.0011623410906273324,Across_DV
ecadGFPnbG4,2hAPF,94.23106404577143,-55.34152569805293,-63.89510226842756,5.4125768826288745,4.076756678094013,2.4205779686004125,1.8231810119888883,0.007543518464136982,0.0028924274841739227,0.0012935328949203176,Across_DV
ecadGFPnbG4,2hAPF,99.35721767450119,-55.800867761151515,-68.99590899318164,5.673448666930806,4.0713942948064705,2.537243377222569,1.8207828812784173,0.006893012017660208,0.00370095176796395,0.001655115946923084,Across_DV
ecadGFPnbG4,2hAPF,104.48337130323094,-56.07741138631752,-74.08680408229114,5.847492387080306,4.063480271709621,2.6150780950848156,1.8172436225544057,0.006490145012093498,0.004724682553378644,0.0021129422722923853,Across_DV
ecadGFPnbG4,2hAPF,109.60952493196069,-56.18281375466663,-79.15258264113342,5.91912976138306,4.052825153651047,2.647115302818926,1.8124785088969542,0.006410286051335758,0.0055880066011277174,0.0024990325237678255,Across_DV
ecadGFPnbG4,2hAPF,114.73567856069045,-56.120752159137034,-84.1782745778917,5.880133322365408,4.0364151896573475,2.6296755651141472,1.805139749897307,0.006755599130952512,0.00595780206550539,0.0026644100829917414,Across_DV
ecadGFPnbG4,2hAPF,119.8618321894202,-55.8845243606526,-89.14765759395442,5.734694883527697,4.008579981186862,2.564633517957634,1.79269146623573,0.007672457080593495,0.005504988554063553,0.002461905724448876,Across_DV
ecadGFPnbG4,2hAPF,124.98798581814995,-55.45464675928704,-94.04176645818916,5.503131500896462,3.961581510877041,2.4610752250249868,1.7716731113454771,0.009414503326808944,0.003976856581840011,0.001778504330752344,Across_DV
ecadGFPnbG4,2hAPF,130.1141394468797,-54.79645342685342,-98.83740258138887,5.221692879531271,3.8870908666911297,2.335212047251708,1.7383598825279878,0.012509384472091267,0.0038728206486513964,0.0017319780470098703,Across_DV
ecadGFPnbG4,2hAPF,135.24029307560946,-53.85846072431766,-103.5059103665056,4.9357844656961305,3.779595388293325,2.2073499175168054,1.6902864431337175,0.0174860214973676,0.011250256626672105,0.00503126771631126,Across_DV
ecadGFPnbG4,2hAPF,140.3664467043392,-52.57843129369902,-108.01467048094946,4.684966235007637,3.6448269350100624,2.095180594753666,1.6300161585809414,0.023285853651741427,0.021218536930065333,0.009489218191743157,Across_DV
ecadGFPnbG4,2hAPF,145.49260033306896,-50.89827225085918,-112.33241309859943,4.500470114835168,3.5121341902885765,2.012671421495544,1.5706741591172877,0.025360425311196654,0.023785589149119383,0.010637238844462464,Across_DV
ecadGFPnbG4,2hAPF,150.61875396179872,-48.77955290115063,-116.43687767710462,4.435966607303226,3.4397671661198186,1.9838245759698256,1.5383106420431452,0.021560271596265234,0.014763272397014563,0.006602336130014165,Across_DV
ecadGFPnbG4,2hAPF,155.74490759052847,-46.22096376359858,-120.32515114947148,4.577937275495441,3.4941332435015418,2.0473157889475977,1.5626238909822545,0.016438147403541457,0.005015960237818287,0.00224320561283954,Across_DV
ecadGFPnbG4,2hAPF,160.87106121925822,-43.2787434040815,-124.02806569863678,4.951763236640253,3.695978306357354,2.2144958411223965,1.6528917472759173,0.011564657888784928,0.0115412085572164,0.005161385375287628,Across_DV
ecadGFPnbG4,2hAPF,165.99721484798798,-40.088916773508,-127.6270936578597,5.3708611292181745,3.986217991538576,2.401922116528624,1.7826908804425874,0.0029838251948329274,0.02975325233487298,0.013306058954496065,Across_DV
ecadGFPnbG4,2hAPF,171.12336847671776,-36.88971862812163,-131.2714783535911,5.396185132268257,4.278924536046677,2.4132473549851032,1.913593226638424,-0.01377382857128107,0.05871381111189819,0.02625761457285737,Across_DV
ecadGFPnbG4,4hAPF,-176.58668488946068,38.54769170115188,-143.82066902332127,3.3300728292286608,6.388675155846361,1.3594965396527605,2.6081657107032306,0.018217975349293286,0.020045037340384243,0.008183352226496167,Across_DV
ecadGFPnbG4,4hAPF,-171.4692955781391,40.37246398629726,-139.41022663516029,3.2171979989014523,6.209115762631791,1.3134155831352792,2.5348608953866543,0.010763468191049083,0.01045681774563655,0.004268977968348308,Across_DV
ecadGFPnbG4,4hAPF,-166.35190626681754,41.94983385983514,-134.87999594283824,3.2148641049472966,5.984203296851682,1.312462774918371,2.4430407657279125,0.007688089736525521,0.005102446704890033,0.002083065144454327,Across_DV
ecadGFPnbG4,4hAPF,-161.23451695549596,43.340443639910696,-130.28387752724444,3.3043838691738263,5.765145542946587,1.3490090656265799,2.3536108121833035,0.0071248696180148015,0.0037521197332643697,0.0015317964667209047,Across_DV
ecadGFPnbG4,4hAPF,-156.11712764417436,44.56726600678337,-125.64576217654637,3.4427358327915965,5.58427055236993,1.405491018255853,2.2797689064927162,0.007436099447432478,0.005124954838487076,0.002092254051516852,Across_DV
ecadGFPnbG4,4hAPF,-150.9997383328528,45.633222086576495,-120.97156251228313,3.5792897737389127,5.4524378660080925,1.4612389312036982,2.2259484376582375,0.007769481354032871,0.006075863572600691,0.0024804609166058913,Across_DV
ecadGFPnbG4,4hAPF,-145.8823490215312,46.534417796079985,-116.2577491504913,3.6792175003172014,5.363738284771913,1.502034254749225,2.1897369852537065,0.00782232826367227,0.00594184318758,0.0024257473235338857,Across_DV
ecadGFPnbG4,4hAPF,-140.76495971020964,47.267991957544325,-111.49653412565412,3.7333875510252206,5.303591282746645,1.5241490853451145,2.1651820745003643,0.007572259348506429,0.0050949825995586125,0.0020800179362129327,Across_DV
ecadGFPnbG4,4hAPF,-135.64757039888806,47.83529125795715,-106.67969360030479,3.7530699370414164,5.25601577104458,1.5321843857884765,2.1457594531800526,0.007019818899528516,0.004164542929199999,0.0017001675314092684,Across_DV
ecadGFPnbG4,4hAPF,-130.53018108756646,48.24365834797086,-101.80130563240142,3.759261527031438,5.2084595317547375,1.534712091817156,2.126344699789084,0.0061435061315984725,0.003550218063950454,0.0014493704553816985,Across_DV
ecadGFPnbG4,4hAPF,-125.4127917762449,48.507909660668126,-96.85994192758234,3.772662230263982,5.1550756341692505,1.5401829060028556,2.1045508148615113,0.005024432412744821,0.0031253347782967305,0.0012759125803668966,Across_DV
ecadGFPnbG4,4hAPF,-120.29540246492331,48.6495211064406,-91.85943654858585,3.807946540013001,5.097546821457828,1.5545876651380899,2.0810647754196574,0.003870688135593209,0.002763064683489497,0.0011280164334756622,Across_DV
ecadGFPnbG4,4hAPF,-115.17801315360174,48.69292381828939,-86.80788055206472,3.872338817257433,5.043184674276567,1.5808757022422044,2.0588715217669624,0.002862641717136261,0.0024991863378964344,0.0010202885499968617,Across_DV
ecadGFPnbG4,4hAPF,-110.06062384228017,48.661262529038176,-81.71628674872905,3.965348360299601,5.002617119420139,1.6188466891859945,2.042309886848527,0.002145618334039404,0.0023779315791368745,0.0009707865020226633,Across_DV
ecadGFPnbG4,4hAPF,-104.94323453095859,48.57217200426271,-76.59727034065308,4.07946303451528,4.987366669950055,1.6654338098513861,2.0360839169235594,0.0018353061864133553,0.002360477513763928,0.0009636609096725133,Across_DV
ecadGFPnbG4,4hAPF,-99.825845219637,48.433907644768816,-71.4640065986665,4.201955101853309,5.007058279904881,1.715440986937521,2.0441229830240983,0.0020029739271714597,0.00238330861736788,0.0009729816686882302,Across_DV
ecadGFPnbG4,4hAPF,-94.70845590831543,48.24262925621388,-66.32978122092989,4.316879234056833,5.06641468498935,1.7623585674426525,2.068355133927913,0.0026571349464449673,0.002464995553921234,0.001006330220889367,Across_DV
ecadGFPnbG4,4hAPF,-89.59106659699385,47.98160823431724,-61.20755798158854,4.407067065962966,5.163059311431833,1.7991775956389737,2.1078101374555755,0.003759422521604342,0.0026334344713605596,0.0010750951209815554,Across_DV
ecadGFPnbG4,4hAPF,-84.47367728567227,47.62215389298418,-56.10943341822167,4.456957020635779,5.286451446317625,1.8195450843454692,2.158184765579387,0.005275138689971995,0.002807739765432594,0.0011462549593052643,Across_DV
ecadGFPnbG4,4hAPF,-79.35628797435069,47.12536568581995,-51.04656111506117,4.455270378994989,5.418015033460676,1.8188565157789913,2.2118953751178307,0.007137786323908221,0.0029302510765477473,0.001196269992630512,Across_DV
ecadGFPnbG4,4hAPF,-74.23889866302912,46.44505649770124,-46.0301740494294,4.395823972175102,5.533351489557909,1.7945876218205534,2.2589812861476863,0.009248230870228106,0.003063422583943446,0.0012506370328633017,Across_DV
ecadGFPnbG4,4hAPF,-69.12150935170753,45.53139150224478,-41.0732779014686,4.2769097412387325,5.605511917239113,1.7460410903289554,2.2884406573876794,0.011483555574286623,0.0033500245575751627,0.0013676417986420194,Across_DV
ecadGFPnbG4,4hAPF,-64.00412004038596,44.33458287691852,-36.19239673792632,4.100386316268967,5.608152321819257,1.6739757038582226,2.289518598043656,0.013693253637781476,0.003886811391554357,0.001586784105957535,Across_DV
ecadGFPnbG4,4hAPF,-58.88673072906438,42.80858453711369,-31.4093187137188,3.8707623793393413,5.518481025395506,1.580232124157121,2.2529104445749812,0.015706172890050055,0.00458836386253896,0.001873191702907698,Across_DV
ecadGFPnbG4,4hAPF,-53.769341417742794,40.91478684564749,-26.752841701374283,3.5944146249225475,5.320029968623142,1.4674136258429376,2.1718931399069166,0.017355881041228226,0.005198075922111663,0.002122105608903455,Across_DV
ecadGFPnbG4,4hAPF,-48.65195210642122,38.62568785438845,-22.260461271080302,3.2790467783434085,5.005245781908149,1.3386652416097342,2.0433830338154633,0.01853710404417263,0.005404113258196472,0.002206219999131807,Across_DV
ecadGFPnbG4,4hAPF,-43.534562795099646,35.92808727002967,-17.979436151710356,2.933429584571257,4.5778575712220295,1.1975676130973356,1.8689025274384456,0.01931536091212475,0.005019460894219763,0.0020491863291154317,Across_DV
ecadGFPnbG4,4hAPF,-38.41717348377807,32.82441639164268,-13.966766706619262,2.5667070749474443,4.054617641679128,1.0478537754687967,1.655290720700124,0.019920399320904638,0.0040525651427427214,0.0016544527915181573,Across_DV
ecadGFPnbG4,4hAPF,-33.2997841724565,29.3320189033317,-10.287620919092392,2.1873845385338098,3.4649112198910053,0.8929959984435138,1.4145440821295612,0.020631530889216366,0.0027595975711797566,0.0011266009908023644,Across_DV
ecadGFPnbG4,4hAPF,-28.182394861134895,25.48140999159227,-7.011801037144273,1.8032325734480315,2.8469618091998736,0.7361666154189113,1.1622672916217551,0.02170794793972657,0.002263001852006842,0.0009238666373983492,Across_DV
ecadGFPnbG4,4hAPF,-23.06500554981332,21.314314511116084,-4.209662375621309,1.421494086599965,2.242259966837329,0.5803225307589263,0.9153987982368978,0.023322948342663352,0.003923964307456277,0.0016019517203602414,Across_DV
ecadGFPnbG4,4hAPF,-17.947616238491747,16.881699601020554,-1.9480181402873253,1.0493124605024462,1.6883732749909754,0.4283800181625535,0.6892755031799395,0.025475035264641854,0.006588425746576762,0.0026897135478880637,Across_DV
ecadGFPnbG4,4hAPF,-12.830226927170173,12.241807301078639,-0.28604425190927313,0.6956903176529087,1.2098677069680233,0.28401438287406183,0.4939264230571295,0.027868619534929872,0.00943805478381042,0.0038530697307948888,Across_DV
ecadGFPnbG4,4hAPF,-7.712837615848599,7.458187167948524,0.7288158296571569,0.3844122662100805,0.8120718171678643,0.1569356505136048,0.33152693109266335,0.02982847057391008,0.011843210252343729,0.004834970339123424,Across_DV
ecadGFPnbG4,4hAPF,-2.595448304527025,2.597728891403365,1.0649462813818988,0.25537237102067634,0.5077540805144811,0.10425533390089448,0.2072897353460876,0.030453318361422583,0.012872033266405201,0.005254985575803899,Across_DV
ecadGFPnbG4,4hAPF,2.521941006794549,-2.271305043538304,0.710651842332048,0.4607806023659476,0.47222160443762684,0.18811289319480715,0.19278366273176373,0.02921849865107472,0.01173894889939836,0.004792405820022027,Across_DV
ecadGFPnbG4,4hAPF,7.639330318116151,-7.0812352635458815,-0.3223097525928088,0.7605159423264883,0.8468574958998457,0.31047933332530275,0.34572812496761995,0.026667543271065516,0.008983943138851291,0.0036676794280605914,Across_DV
ecadGFPnbG4,4hAPF,12.756719629437725,-11.766838964782133,-1.9992380557410403,1.0842357893918841,1.4344704281549157,0.4426374074789738,0.58562010001521,0.023860295410748744,0.005943268680908379,0.002426329278748264,Across_DV
ecadGFPnbG4,4hAPF,17.8741089407593,-16.267139830081817,-4.267096425939291,1.4299911256065012,2.1429461395166163,0.5837914324073494,0.8748540980137935,0.02144827228252896,0.0034450251109832087,0.001406425612163975,Across_DV
ecadGFPnbG4,4hAPF,22.991498252080873,-20.527185983590762,-7.059705105277723,1.8050061928237675,2.923228570167654,0.736890692496989,1.1934030664060675,0.019620278801303976,0.0018692473320734444,0.0007631170277731206,Across_DV
ecadGFPnbG4,4hAPF,28.108887563402448,-24.499827892413546,-10.302936894222702,2.2168550761225756,3.727618433553827,0.9050272950331785,1.521793852999933,0.018325620316568304,0.0016894156467634489,0.0006897010496740795,Across_DV
ecadGFPnbG4,4hAPF,33.22627687472402,-28.147496268261055,-13.919912826729487,2.6702114975631464,4.508201005842436,1.090109279057106,1.8404653537026425,0.017423502846845105,0.002343743982494839,0.0009568294741384842,Across_DV
ecadGFPnbG4,4hAPF,38.343666186045624,-31.44397996909824,-17.83619784535495,3.1644881898019075,5.221066016430572,1.2918968936797133,2.1314912756067526,0.01673503956256612,0.002988994098705011,0.001220251731002896,Across_DV
ecadGFPnbG4,4hAPF,43.4610554973672,-34.376202062911226,-21.9849937825141,3.691692450644394,5.831216980980962,1.507127131893923,2.3805843638093265,0.016048406436780783,0.003463762681306117,0.0014140751932157488,Across_DV
ecadGFPnbG4,4hAPF,48.57844480868877,-36.945754146383386,-26.311979618300473,4.23475483620202,6.316952723089631,1.7288314224130512,2.5788851501423866,0.015150500687017376,0.003830489400444819,0.001563790749371545,Across_DV
ecadGFPnbG4,4hAPF,53.695834120010346,-39.16871657712348,-30.77767171659328,4.768292601032001,6.671033580399636,1.9466473028028013,2.723438054825175,0.013907924958316366,0.004224262019698664,0.001724547748013405,Across_DV
ecadGFPnbG4,4hAPF,58.81322343133192,-41.07305467064031,-35.356446608832066,5.261846778797335,6.898170421460099,2.1481399521267965,2.8161662818894713,0.012316017884752355,0.004777601393477171,0.0019504476014048251,Across_DV
ecadGFPnbG4,4hAPF,63.930612742653494,-42.694711728756204,-40.03394422516668,5.683270187267648,7.01184524139567,2.3201853381962563,2.862573832796955,0.010491969942796204,0.0054655807610720945,0.0022313140020998623,Across_DV
ecadGFPnbG4,4hAPF,69.0480020539751,-44.07339462503729,-44.80379534342041,6.0020804226213125,7.031427391332469,2.4503390717617717,2.8705682120322606,0.008646058681454101,0.0060986210069346935,0.002489751600268092,Across_DV
ecadGFPnbG4,4hAPF,74.16539136529667,-45.248365133211564,-49.66423644168481,6.1928196045399435,6.979424979159605,2.528208016704528,2.8493383161626915,0.007018715088469909,0.006444557287441592,0.0026309794953944606,Across_DV
ecadGFPnbG4,4hAPF,79.28278067661824,-46.25423223461804,-54.614722883903845,6.238329215775899,6.87882905576085,2.546787237691282,2.8082702024075163,0.005811673190317279,0.006347153123555831,0.0025912144120040365,Across_DV
ecadGFPnbG4,4hAPF,84.40016998793982,-47.116751387735626,-59.65254574834871,6.132823285815323,6.7505638296238,2.503714622151077,2.755906143111105,0.005143825164314847,0.0057903695763789126,0.002363908480710654,Across_DV
ecadGFPnbG4,4hAPF,89.51755929926139,-47.849076911272896,-64.76968690779704,5.883955640317467,6.611276999481823,2.4021148313248104,2.699042532821512,0.005007236994006925,0.00496017778586965,0.002024984101478114,Across_DV
ecadGFPnbG4,4hAPF,94.63494861058297,-48.45029069654141,-69.95093545790523,5.511408327166475,6.472592616896391,2.2500230276140125,2.6424248707169733,0.005321077440190474,0.0041774133727001585,0.00170542186796572,Across_DV
ecadGFPnbG4,4hAPF,99.75233792190454,-48.906834938565886,-75.17380084784753,5.0420814243335474,6.342345459324757,2.0584211218637702,2.5892516913005763,0.006006878241235689,0.0037738309066703037,0.0015406600161478419,Across_DV
