arclength,x,y,curvature
63.32323659079412,-48.719465242333996,-7.07368433660568,0.006288174687522656
65.54510454134832,-50.81824823043155,-7.740989891907333,0.006720994775221988
67.76697249190248,-52.907511479917744,-8.439484206430762,0.007144020999916245
69.98884044245668,-54.987855438727124,-9.171593829481509,0.007521990508304918
72.21070839301083,-57.05974182302765,-9.939590472407986,0.007823705281479576
74.43257634356503,-59.12340298360578,-10.74539162651763,0.008023154974101412
76.6544442941192,-61.17875127225115,-11.59036118099263,0.00810011656195005
78.8763122446734,-63.22528840814172,-12.47511004080593,0.008040029212222462
81.09818019522756,-65.26201484422836,-13.399296744637098,0.00783302038283416
83.32004814578175,-67.28733916986933,-14.361428132800683,0.0074728430934469315
85.54191609633591,-69.2990113206035,-15.35869286137276,0.00698843614993503
