arclength,x,y,curvature
244.3941704615097,-125.28185889549472,-137.14850365564365,-0.07056967156945075
250.58136465040866,-126.37947918997368,-138.95076419697946,-0.17979448062837416
256.7685588393076,-127.60120079023581,-139.9538613534162,-0.4402022109113853
262.95575302820663,-128.8410336828646,-140.0745800735849,-0.5297164846110014
269.1429472171056,-129.894104751829,-139.44053593275038,-0.4009334068583897
275.33014140600454,-130.43111071520678,-138.45927872564522,-1.029047833758011
281.51733559490356,-129.97277106190813,-137.88739605930368,-1.1646645907310522
287.7045297838025,-127.86428098839941,-138.89961694589573,-0.07280063610871942
293.89172397270147,-123.2497643354265,-143.157915395561,-0.013751351742933992
300.0789181616005,-115.04672652473832,-152.8806140092429,-0.004235826486243574
306.26611235049944,-101.92050749581084,-170.91148757152217,-0.0016724566900497473
