disc,arclength,x,y,curvature,devstage,genotype,crosssection
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,55.36263099469744,-52.78248399001368,-15.119329882012256,0.007251604893052031,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,60.45719507222171,-57.26948266005626,-17.608738437705224,0.0074897136352273415,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,65.55175914974598,-61.64889033883251,-20.26353441383469,0.007833065118642556,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,70.64632322727022,-65.9057712067074,-23.083329176184023,0.00823771172872536,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,75.74088730479448,-70.02551934528263,-26.068467500041354,0.008652794530694912,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,80.83545138231872,-73.99480638596654,-29.219351687078845,0.009019978839748472,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,85.93001545984299,-77.80252915854442,-32.535765682232245,0.00927461356544245,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,91.02457953736726,-81.44075733974877,-36.016199190580245,0.009349161622337551,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,96.1191436148915,-84.90568110182956,-39.65717179422393,0.009178652972046406,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,101.21370769241577,-88.19855876112437,-43.452557069166254,0.008706820301336102,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,106.30827176994,-91.32666442662858,-47.39290670219131,0.0078906702664007,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,111.4028358474643,-94.30420869791821,-51.46479046078354,0.006727564188395661,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,116.49739992498854,-97.15246979078793,-55.65060060905286,0.005341200136813789,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,121.59196400251278,-99.89776743680716,-59.929625257561156,0.00388337911584504,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,126.68652808003708,-102.5685225800787,-64.27965946991432,0.0024923236229308946,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,131.78109215756132,-105.19227761686048,-68.67863957902146,0.0012928498827495943,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,136.87565623508556,-107.7927166351846,-73.10627750335591,0.0004018661103690124,wL3,ecadGFPnbG4myoVI,Along_DV
20200717_ecadGFPnbG4myoVI_upcrawling_disc1,141.9702203126098,-110.38668565447615,-77.54569506321573,-6.468625164283066e-05,wL3,ecadGFPnbG4myoVI,Along_DV
